,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,target
26770,5113168,0,0,1,0,225000.0,4,1,1,1,-12941,-1921,1,0,0,0,10,2.0,-17,7,0
26771,5113169,0,1,1,1,405000.0,4,1,1,1,-15276,-3323,1,0,0,0,0,3.0,0,6,0
26772,5113173,1,1,1,0,315000.0,1,1,1,1,-19644,365243,1,0,0,0,17,2.0,0,0,0
26773,5113177,0,1,1,0,90000.0,4,2,3,5,-8888,-126,1,0,0,1,17,1.0,-1,0,0
26774,5113178,1,0,1,0,211500.0,4,4,1,1,-9315,-1831,1,0,1,0,14,2.0,-6,0,0
26775,5113180,1,1,1,0,135000.0,0,1,0,1,-17538,-613,1,0,0,0,3,2.0,0,0,0
26776,5113181,1,1,1,0,135000.0,0,1,0,1,-17538,-613,1,0,0,0,3,2.0,0,6,0
26777,5113183,0,0,1,0,135000.0,4,4,1,1,-19658,-1801,1,0,0,0,17,2.0,0,6,0
26778,5113186,0,0,1,1,76500.0,4,4,1,1,-13556,-552,1,1,0,0,11,3.0,0,6,0
26779,5113199,0,0,1,2,270000.0,4,4,1,1,-13413,-4996,1,0,0,1,6,4.0,-17,7,0
26780,5113204,1,0,0,1,396000.0,4,2,1,1,-11093,-1678,1,0,0,0,17,3.0,-16,6,0
26781,5113205,1,0,0,1,396000.0,4,2,1,1,-11093,-1678,1,0,0,0,17,3.0,0,6,0
26782,5113206,0,0,1,0,180000.0,4,4,1,1,-13727,-6031,1,0,0,0,17,2.0,0,0,0
26783,5113207,0,0,1,0,180000.0,4,4,1,1,-13727,-6031,1,0,0,0,17,2.0,0,0,0
26784,5113208,0,0,1,0,180000.0,4,4,1,1,-13727,-6031,1,0,0,0,17,2.0,0,6,0
26785,5113210,0,1,1,1,450000.0,0,4,1,1,-17297,-521,1,0,1,1,3,3.0,-41,7,0
26786,5113215,0,0,1,0,103500.0,4,1,3,1,-10111,-1160,1,0,0,1,8,1.0,0,6,0
26787,5113216,1,1,1,0,112500.0,4,4,1,1,-12167,-705,1,1,0,0,4,2.0,-50,6,0
26788,5113217,0,0,0,0,90000.0,1,4,1,1,-23312,365243,1,0,1,0,17,2.0,0,7,0
26789,5113226,0,0,1,0,202500.0,4,4,1,1,-15231,-370,1,1,0,1,14,2.0,0,7,0
26790,5113227,0,1,1,2,387000.0,0,4,1,1,-15107,-279,1,0,0,0,0,4.0,0,7,0
26791,5113228,0,1,1,0,315000.0,0,4,1,1,-17918,-3535,1,0,1,0,17,2.0,0,6,0
26792,5113235,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,-7,0,0
26793,5113237,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,0,6,0
26794,5113238,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,-10,0,0
26795,5113239,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,0,6,0
26796,5113240,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,0,6,0
26797,5113241,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,-10,0,0
26798,5113243,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,0,0,0
26799,5113244,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,0,0,0
26800,5113245,0,0,1,1,175500.0,4,4,1,1,-16704,-132,1,1,0,0,1,3.0,0,6,0
26801,5113246,1,0,1,1,360000.0,4,1,2,1,-13913,-619,1,0,0,0,6,2.0,0,0,0
26802,5113249,1,0,1,1,360000.0,4,1,2,1,-13913,-619,1,0,0,0,6,2.0,0,6,0
26803,5113250,1,0,1,1,360000.0,4,1,2,1,-13913,-619,1,0,0,0,6,2.0,-14,7,0
26804,5113251,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,0,6,0
26805,5113252,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,-31,6,0
26806,5113253,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,0,6,0
26807,5113254,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,0,0,0
26808,5113255,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,0,6,0
26809,5113256,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,-9,7,0
26810,5113257,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,0,6,0
26811,5113258,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,0,6,0
26812,5113259,0,1,1,0,247500.0,4,4,3,5,-11770,-285,1,0,0,0,14,1.0,0,6,0
26813,5113261,0,0,1,0,112500.0,4,4,0,1,-16974,-862,1,0,0,1,2,2.0,0,6,0
26814,5113262,0,0,1,0,90000.0,1,4,3,1,-22437,365243,1,0,1,0,17,1.0,-2,6,0
26815,5113263,0,0,1,0,90000.0,1,4,3,1,-22437,365243,1,0,1,0,17,1.0,-8,6,0
26816,5113264,0,0,1,0,90000.0,1,4,3,1,-22437,365243,1,0,1,0,17,1.0,0,6,0
26817,5113265,0,0,1,0,90000.0,1,4,3,1,-22437,365243,1,0,1,0,17,1.0,0,6,0
26818,5113266,1,1,1,1,450000.0,0,1,1,1,-15098,-1562,1,0,0,1,10,3.0,-32,7,0
26819,5113267,1,1,1,1,450000.0,0,1,1,1,-15098,-1562,1,0,0,1,10,3.0,-29,7,0
26820,5113268,1,1,1,1,450000.0,0,1,1,1,-15098,-1562,1,0,0,1,10,3.0,0,7,0
26821,5113269,1,1,1,1,450000.0,0,1,1,1,-15098,-1562,1,0,0,1,10,3.0,-13,7,0
26822,5113271,1,1,1,1,450000.0,0,1,1,1,-15098,-1562,1,0,0,1,10,3.0,0,7,0
26823,5113272,1,1,1,1,450000.0,0,1,1,1,-15098,-1562,1,0,0,1,10,3.0,0,1,0
26824,5113274,0,0,1,2,121500.0,0,4,1,1,-14656,-588,1,0,0,0,14,4.0,0,0,0
26825,5113275,0,0,1,2,121500.0,0,4,1,1,-14656,-588,1,0,0,0,14,4.0,0,0,0
26826,5113276,0,0,1,2,121500.0,0,4,1,1,-14656,-588,1,0,0,0,14,4.0,-12,6,0
26827,5113277,0,0,1,2,121500.0,0,4,1,1,-14656,-588,1,0,0,0,14,4.0,-7,7,0
26828,5113278,1,0,1,0,112500.0,4,4,1,5,-9585,-346,1,0,0,0,9,2.0,-32,7,0
26829,5113279,1,0,1,0,112500.0,4,4,1,5,-9585,-346,1,0,0,0,9,2.0,0,6,0
26830,5113282,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,0,6,0
26831,5113283,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,0,6,0
26832,5113284,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,0,6,0
26833,5113285,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,0,6,0
26834,5113286,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,0,7,0
26835,5113287,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-3,6,0
26836,5113288,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-9,6,0
26837,5113289,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,0,0,0
26838,5113290,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-10,6,0
26839,5113291,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-9,6,0
26840,5113292,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-18,6,0
26841,5113293,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-14,6,0
26842,5113294,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-11,6,0
26843,5113295,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,0,6,0
26844,5113296,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-16,0,0
26845,5113297,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-16,6,0
26846,5113298,0,1,1,2,121500.0,4,2,1,1,-11327,-101,1,1,1,0,3,4.0,-18,6,0
26847,5113299,0,0,1,1,112500.0,2,4,1,1,-9748,-1228,1,0,0,1,3,3.0,0,7,0
26848,5113300,0,0,1,1,112500.0,2,4,1,1,-9748,-1228,1,0,0,1,3,3.0,-12,7,0
26849,5113301,0,0,1,1,112500.0,2,4,1,1,-9748,-1228,1,0,0,1,3,3.0,0,0,0
26850,5113302,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,-2,6,0
26851,5113303,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,0,6,0
26852,5113304,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,-10,7,0
26853,5113305,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,0,6,0
26854,5113306,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,0,6,0
26855,5113307,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,0,0,0
26856,5113308,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,0,6,0
26857,5113309,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,0,6,0
26858,5113310,1,0,1,1,180000.0,4,1,1,5,-15670,-1654,1,0,0,0,2,3.0,-16,7,0
26859,5113313,0,1,1,0,153000.0,4,4,1,1,-19503,-10147,1,0,0,1,6,2.0,0,6,0
26860,5113315,0,1,1,0,153000.0,4,4,1,1,-19503,-10147,1,0,0,1,6,2.0,0,7,0
26861,5113316,0,1,1,0,153000.0,4,4,1,1,-19503,-10147,1,0,0,1,6,2.0,0,6,0
26862,5113317,0,1,1,0,153000.0,4,4,1,1,-19503,-10147,1,0,0,1,6,2.0,-9,6,0
26863,5113318,0,0,1,0,171000.0,4,1,2,1,-19484,-5520,1,0,0,1,3,1.0,0,7,0
26864,5113319,0,0,1,0,171000.0,4,1,2,1,-19484,-5520,1,0,0,1,3,1.0,0,7,0
26865,5113321,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,-29,7,0
26866,5113322,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,0,7,0
26867,5113323,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,-8,7,0
26868,5113324,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,-7,7,0
26869,5113325,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,0,6,0
26870,5113327,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,0,6,0
26871,5113328,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,-16,6,0
26872,5113329,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,-17,6,0
26873,5113330,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,-39,6,0
26874,5113331,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,0,7,0
26875,5113332,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,0,6,0
26876,5113333,0,0,1,0,180000.0,1,4,1,1,-22381,365243,1,0,0,0,17,2.0,0,7,0
26877,5113335,1,0,1,0,81000.0,4,4,3,1,-21027,-2719,1,0,0,0,16,1.0,0,6,0
26878,5113336,1,0,1,0,81000.0,4,4,3,1,-21027,-2719,1,0,0,0,16,1.0,0,6,0
26879,5113337,0,0,1,0,126000.0,2,4,1,1,-14813,-2567,1,0,0,1,0,2.0,0,0,0
26880,5113338,0,0,1,0,126000.0,2,4,1,1,-14813,-2567,1,0,0,1,0,2.0,0,0,0
26881,5113339,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,1,0,0,0,8,4.0,0,6,0
26882,5113340,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,1,0,0,0,8,4.0,-12,6,0
26883,5113341,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,1,0,0,0,8,4.0,0,6,0
26884,5113342,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,1,0,0,0,8,4.0,0,0,0
26885,5113343,1,0,1,2,135000.0,4,4,1,1,-11462,-4606,1,0,0,0,8,4.0,0,6,0
26886,5113344,1,1,1,0,247500.0,4,4,0,1,-11286,-3023,1,0,0,1,8,2.0,0,6,0
26887,5113345,1,1,0,0,270000.0,4,2,1,5,-9096,-2202,1,0,1,0,8,2.0,-18,6,0
26888,5113346,1,1,0,0,270000.0,4,2,1,5,-9096,-2202,1,0,1,0,8,2.0,0,6,0
26889,5113347,1,1,0,0,270000.0,4,2,1,5,-9096,-2202,1,0,1,0,8,2.0,0,6,0
26890,5113348,1,1,0,0,270000.0,4,2,1,5,-9096,-2202,1,0,1,0,8,2.0,-25,6,0
26891,5113350,0,0,1,0,90000.0,4,4,1,1,-18465,-5336,1,0,0,0,8,2.0,-3,6,0
26892,5113351,0,0,1,0,90000.0,4,4,1,1,-18465,-5336,1,0,0,0,8,2.0,-36,6,0
26893,5113352,0,0,1,0,90000.0,4,4,1,1,-18465,-5336,1,0,0,0,8,2.0,0,0,0
26894,5113353,0,0,1,0,90000.0,4,4,1,1,-18465,-5336,1,0,0,0,8,2.0,-15,0,0
26895,5113354,0,0,1,0,90000.0,4,4,1,1,-18465,-5336,1,0,0,0,8,2.0,0,7,0
26896,5113355,0,0,1,0,90000.0,4,4,1,1,-18465,-5336,1,0,0,0,8,2.0,0,7,0
26897,5113356,0,0,1,0,90000.0,4,4,1,1,-18465,-5336,1,0,0,0,8,2.0,0,6,0
26898,5113357,0,0,1,1,90000.0,4,1,1,1,-14525,-5976,1,1,0,0,17,3.0,0,6,0
26899,5113358,0,0,1,1,90000.0,4,1,1,1,-14525,-5976,1,1,0,0,17,3.0,0,6,0
26900,5113359,0,0,1,1,90000.0,4,1,1,1,-14525,-5976,1,1,0,0,17,3.0,0,6,0
26901,5113360,0,0,1,1,90000.0,4,1,1,1,-14525,-5976,1,1,0,0,17,3.0,0,6,0
26902,5113361,0,0,1,1,90000.0,4,1,1,1,-14525,-5976,1,1,0,0,17,3.0,0,6,0
26903,5113362,1,0,1,0,148500.0,0,1,3,1,-9382,-2049,1,0,1,1,11,1.0,0,7,0
26904,5113363,1,0,1,0,148500.0,0,1,3,1,-9382,-2049,1,0,1,1,11,1.0,0,6,0
26905,5113364,1,0,1,0,148500.0,0,1,3,1,-9382,-2049,1,0,1,1,11,1.0,0,0,0
26906,5113365,1,0,1,0,148500.0,0,1,3,1,-9382,-2049,1,0,1,1,11,1.0,0,6,0
26907,5113366,1,0,1,0,148500.0,0,1,3,1,-9382,-2049,1,0,1,1,11,1.0,0,6,0
26908,5113367,1,0,1,0,148500.0,0,1,3,1,-9382,-2049,1,0,1,1,11,1.0,0,7,0
26909,5113368,0,0,1,1,180000.0,1,1,1,1,-18979,365243,1,0,1,0,17,3.0,0,6,0
26910,5113370,0,0,1,1,180000.0,1,1,1,1,-18979,365243,1,0,1,0,17,3.0,0,6,0
26911,5113371,0,0,1,1,180000.0,1,1,1,1,-18979,365243,1,0,1,0,17,3.0,-12,6,0
26912,5113372,0,0,1,1,180000.0,1,1,1,1,-18979,365243,1,0,1,0,17,3.0,0,6,0
26913,5113373,0,0,1,1,180000.0,1,1,1,1,-18979,365243,1,0,1,0,17,3.0,-6,7,0
26914,5113374,0,0,1,1,180000.0,1,1,1,1,-18979,365243,1,0,1,0,17,3.0,0,6,0
26915,5113376,0,0,0,0,90000.0,4,4,1,2,-19120,-2567,1,0,1,0,8,2.0,0,7,0
26916,5113377,0,0,0,0,90000.0,4,4,1,2,-19120,-2567,1,0,1,0,8,2.0,0,7,0
26917,5113378,0,0,0,0,90000.0,4,4,1,2,-19120,-2567,1,0,1,0,8,2.0,0,6,0
26918,5113383,0,0,0,0,90000.0,4,4,1,2,-19120,-2567,1,0,1,0,8,2.0,-27,0,0
26919,5113384,0,0,0,0,90000.0,4,4,1,2,-19120,-2567,1,0,1,0,8,2.0,-2,6,0
26920,5113385,0,0,0,0,90000.0,4,4,1,2,-19120,-2567,1,0,1,0,8,2.0,0,6,0
26921,5113386,1,1,0,0,135000.0,4,4,1,1,-17568,-650,1,0,0,1,4,2.0,0,6,0
26922,5113387,1,1,0,0,135000.0,4,4,1,1,-17568,-650,1,0,0,1,4,2.0,-16,6,0
26923,5113389,1,1,0,0,135000.0,4,4,1,1,-17568,-650,1,0,0,1,4,2.0,0,0,0
26924,5113390,1,1,0,0,135000.0,4,4,1,1,-17568,-650,1,0,0,1,4,2.0,0,6,0
26925,5113391,1,1,0,0,135000.0,4,4,1,1,-17568,-650,1,0,0,1,4,2.0,-17,7,0
26926,5113392,1,1,0,0,135000.0,4,4,1,1,-17568,-650,1,0,0,1,4,2.0,0,0,0
26927,5113393,0,0,1,0,112500.0,4,4,1,1,-8552,-1562,1,0,0,0,14,2.0,0,0,0
26928,5113394,0,0,1,0,112500.0,4,4,1,1,-8552,-1562,1,0,0,0,14,2.0,0,6,0
26929,5113395,0,0,1,0,112500.0,4,4,1,1,-8552,-1562,1,0,0,0,14,2.0,0,6,0
26930,5113396,0,0,1,0,112500.0,4,4,1,1,-8552,-1562,1,0,0,0,14,2.0,0,6,0
26931,5113397,1,0,0,0,180000.0,0,1,3,1,-10514,-101,1,1,1,0,3,1.0,0,6,0
26932,5113398,1,0,0,0,180000.0,0,1,3,1,-10514,-101,1,1,1,0,3,1.0,0,7,0
26933,5113399,1,0,0,0,180000.0,0,1,3,1,-10514,-101,1,1,1,0,3,1.0,0,6,0
26934,5113400,1,0,0,0,180000.0,0,1,3,1,-10514,-101,1,1,1,0,3,1.0,0,6,0
26935,5113401,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,-36,6,0
26936,5113403,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,-2,6,0
26937,5113404,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,0,6,0
26938,5113405,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,0,6,0
26939,5113406,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,0,0,0
26940,5113407,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,0,0,0
26941,5113408,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,0,0,0
26942,5113409,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,-8,0,0
26943,5113410,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,-15,0,0
26944,5113411,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,0,6,0
26945,5113412,1,1,1,0,450000.0,0,1,3,1,-10837,-588,1,0,0,1,14,1.0,0,6,0
26946,5113414,0,1,1,0,90000.0,0,4,1,1,-12262,-711,1,0,1,1,11,2.0,0,6,0
26947,5113415,0,1,1,0,90000.0,0,4,1,1,-12262,-711,1,0,1,1,11,2.0,-1,6,0
26948,5113416,0,1,1,0,90000.0,0,4,1,1,-12262,-711,1,0,1,1,11,2.0,-4,6,0
26949,5113417,0,0,0,1,157500.0,4,4,3,2,-12716,-5336,1,0,0,0,3,2.0,0,6,0
26950,5113418,0,0,0,1,157500.0,4,4,3,2,-12716,-5336,1,0,0,0,3,2.0,-2,7,0
26951,5113419,0,0,0,1,157500.0,4,4,3,2,-12716,-5336,1,0,0,0,3,2.0,0,7,0
26952,5113420,0,0,0,1,157500.0,4,4,3,2,-12716,-5336,1,0,0,0,3,2.0,0,6,0
26953,5113421,0,0,1,1,144000.0,4,1,3,1,-8247,-1289,1,0,0,0,8,2.0,0,6,0
26954,5113423,0,0,0,0,270000.0,4,4,4,1,-18659,-407,1,0,0,0,2,1.0,0,7,0
26955,5113424,0,0,0,0,270000.0,4,4,4,1,-18659,-407,1,0,0,0,2,1.0,0,0,0
26956,5113425,0,0,0,0,270000.0,4,4,4,1,-18659,-407,1,0,0,0,2,1.0,-38,7,0
26957,5113426,0,0,0,0,270000.0,4,4,4,1,-18659,-407,1,0,0,0,2,1.0,0,7,0
26958,5113427,0,0,0,0,270000.0,4,4,4,1,-18659,-407,1,0,0,0,2,1.0,0,7,0
26959,5113428,0,0,0,0,270000.0,4,4,4,1,-18659,-407,1,0,0,0,2,1.0,-21,7,0
26960,5113429,0,0,0,0,270000.0,4,4,4,1,-18659,-407,1,0,0,0,2,1.0,-9,7,0
26961,5113432,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,0,0,0
26962,5113434,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,-5,7,0
26963,5113437,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,-26,6,0
26964,5113439,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,0,6,0
26965,5113440,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,0,6,0
26966,5113441,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,0,0,0
26967,5113442,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,0,0,0
26968,5113443,0,0,1,0,207000.0,4,4,3,1,-18617,-2506,1,0,0,0,2,1.0,-38,6,0
26969,5113446,0,0,1,0,180000.0,1,4,4,1,-20113,365243,1,0,0,0,17,1.0,0,0,0
26970,5113447,0,0,1,0,180000.0,1,4,4,1,-20113,365243,1,0,0,0,17,1.0,-31,6,0
26971,5113448,0,1,1,1,247500.0,1,1,1,1,-16208,365243,1,0,1,1,17,3.0,0,6,0
26972,5113451,0,1,1,1,247500.0,1,1,1,1,-16208,365243,1,0,1,1,17,3.0,0,6,0
26973,5113452,0,1,1,1,247500.0,1,1,1,1,-16208,365243,1,0,1,1,17,3.0,0,6,0
26974,5113453,0,0,1,1,126000.0,0,4,1,1,-18140,-4119,1,0,0,0,8,3.0,-43,6,0
26975,5113454,0,0,1,1,126000.0,0,4,1,1,-18140,-4119,1,0,0,0,8,3.0,-23,0,0
26976,5113455,0,0,1,1,126000.0,0,4,1,1,-18140,-4119,1,0,0,0,8,3.0,0,7,0
26977,5113456,0,0,1,1,126000.0,0,4,1,1,-18140,-4119,1,0,0,0,8,3.0,0,0,0
26978,5113457,0,0,1,1,126000.0,0,4,1,1,-18140,-4119,1,0,0,0,8,3.0,0,6,0
26979,5113458,1,1,1,0,135000.0,4,3,0,1,-12522,-193,1,0,0,0,17,2.0,0,6,0
26980,5113459,0,0,1,0,99000.0,1,4,1,1,-23585,365243,1,0,0,0,17,2.0,0,0,0
26981,5113460,0,0,1,0,99000.0,1,4,1,1,-23585,365243,1,0,0,0,17,2.0,0,0,0
26982,5113462,0,0,1,0,99000.0,1,4,1,1,-23585,365243,1,0,0,0,17,2.0,0,0,0
26983,5113463,0,0,1,0,99000.0,1,4,1,1,-23585,365243,1,0,0,0,17,2.0,-10,6,0
26984,5113464,1,0,1,0,315000.0,4,1,3,1,-10874,-3084,1,0,0,0,3,1.0,0,7,0
26985,5113465,1,0,1,0,315000.0,4,1,3,1,-10874,-3084,1,0,0,0,3,1.0,-50,7,0
26986,5113466,1,0,1,0,315000.0,4,1,3,1,-10874,-3084,1,0,0,0,3,1.0,-21,7,0
26987,5113467,1,0,1,0,315000.0,4,1,3,1,-10874,-3084,1,0,0,0,3,1.0,0,6,0
26988,5113468,1,0,1,0,315000.0,4,1,3,1,-10874,-3084,1,0,0,0,3,1.0,-38,7,0
26989,5113469,1,0,1,0,315000.0,4,1,3,1,-10874,-3084,1,0,0,0,3,1.0,0,0,0
26990,5113470,1,0,1,0,315000.0,4,1,3,1,-10874,-3084,1,0,0,0,3,1.0,-33,7,0
26991,5113472,1,0,1,0,202500.0,4,4,1,1,-19200,-346,1,0,1,0,6,2.0,-41,7,0
26992,5113473,1,0,1,0,202500.0,4,4,1,1,-19200,-346,1,0,1,0,6,2.0,-7,7,0
26993,5113474,1,0,1,0,202500.0,4,4,1,1,-19200,-346,1,0,1,0,6,2.0,-20,7,0
26994,5113476,0,0,1,0,360000.0,0,1,1,1,-14129,-984,1,0,0,0,3,2.0,0,7,0
26995,5113477,0,0,1,0,360000.0,0,1,1,1,-14129,-984,1,0,0,0,3,2.0,0,6,0
26996,5113478,0,0,1,0,360000.0,0,1,1,1,-14129,-984,1,0,0,0,3,2.0,0,6,0
26997,5113480,0,1,1,0,225000.0,2,1,1,1,-17822,-9385,1,1,0,0,10,2.0,0,0,0
26998,5113481,0,1,1,0,225000.0,2,1,1,1,-17822,-9385,1,1,0,0,10,2.0,0,0,0
26999,5113483,0,1,1,0,225000.0,2,1,1,1,-17822,-9385,1,1,0,0,10,2.0,0,6,0
27000,5113484,0,1,1,1,135000.0,4,4,1,1,-11160,-435,1,0,0,0,14,3.0,0,6,0
27001,5113485,0,1,1,1,135000.0,4,4,1,1,-11160,-435,1,0,0,0,14,3.0,0,6,0
27002,5113486,0,0,1,0,450000.0,2,4,1,1,-12998,-101,1,0,1,0,3,2.0,-54,7,0
27003,5113487,0,0,1,0,450000.0,2,4,1,1,-12998,-101,1,0,1,0,3,2.0,0,0,0
27004,5113488,1,1,1,0,157500.0,4,4,1,1,-16126,-8411,1,1,1,0,8,2.0,0,6,0
27005,5113490,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,0,0,0
27006,5113491,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,-37,7,0
27007,5113492,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,0,0,0
27008,5113493,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,0,0,0
27009,5113494,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,0,0,0
27010,5113495,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,-30,7,0
27011,5113496,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,0,0,0
27012,5113497,0,0,1,1,135000.0,0,2,1,1,-9734,-2049,1,1,1,1,3,3.0,0,0,0
27013,5113499,1,1,1,0,225000.0,0,2,3,5,-10033,-223,1,0,0,1,10,1.0,0,0,0
27014,5113500,1,1,1,0,225000.0,0,2,3,5,-10033,-223,1,0,0,1,10,1.0,0,1,0
27015,5113502,1,1,0,0,180000.0,2,4,0,1,-14240,-3541,1,0,0,0,3,2.0,0,7,0
